media_file_id,media_file_derived_from,num_media_files_derived_from_this,media_group_id,media_group_derived_from,num_media_groups_derived_from_this,specimen_id,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_species,total_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
20356,,0,12411,,0,4890,UF,H,12347,Lepidobatrachus,laevis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,12414,,0,4892,UF,H,60925,Shinisaurus,crocodilurus,30,1,0,0,0,1,0,0,0,0,0,0,17,7,0,17,,1,7,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,
20363,,0,12414,,0,4892,UF,H,60925,Shinisaurus,crocodilurus,11,0,0,0,0,0,0,0,0,0,0,0,8,2,0,8,,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,
20364,,0,12414,,0,4892,UF,H,60925,Shinisaurus,crocodilurus,14,1,0,0,0,1,0,0,0,0,0,0,7,4,0,7,,1,6,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,
20365,,0,12414,,0,4892,UF,H,60925,Shinisaurus,crocodilurus,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,,0,4,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,
,,,12416,,0,4893,UF,H,51438,Xenosaurus,rectocollaris,23,1,0,0,0,1,6,0,0,3,3,0,13,10,0,15,For testing our own custom designed tridimensional display,7,8,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,2,0,
20368,,0,12416,,0,4893,UF,H,51438,Xenosaurus,rectocollaris,12,1,0,0,0,1,2,0,0,1,1,0,7,4,0,9,,3,6,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,
20378,,0,12416,,0,4893,UF,H,51438,Xenosaurus,rectocollaris,2,0,0,0,0,0,2,0,0,1,1,0,1,2,0,1,,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
20367,,0,12416,,0,4893,UF,H,51438,Xenosaurus,rectocollaris,9,0,0,0,0,0,2,0,0,1,1,0,5,4,0,5,For testing our own custom designed tridimensional display,2,7,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,2,0,
,,,10882,,0,4470,UF,H,21949,Eleutherodactylus,dimidiatus,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,0,4,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,
16414,,0,10882,,0,4470,UF,H,21949,Eleutherodactylus,dimidiatus,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,4,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,0,0,
16415,,0,10882,,0,4470,UF,H,21949,Eleutherodactylus,dimidiatus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
,,,10883,,0,4471,UF,H,56811,Eleutherodactylus,glaphycompus,36,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,
16417,,0,10883,,0,4471,UF,H,56811,Eleutherodactylus,glaphycompus,5,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,
16418,,0,10883,,0,4471,UF,H,56811,Eleutherodactylus,glaphycompus,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
25026,,0,10883,,0,4471,UF,H,56811,Eleutherodactylus,glaphycompus,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,22148,,0,10658,uf,herp,101839,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43065,,0,22148,,0,10658,uf,herp,101839,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22149,,0,10662,uf,herp,101844,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43066,,0,22149,,0,10662,uf,herp,101844,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22150,,0,10663,uf,herp,101848,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43067,,0,22150,,0,10663,uf,herp,101848,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22151,,0,10660,uf,herp,101841,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43068,,0,22151,,0,10660,uf,herp,101841,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,14472,,0,5752,UF,H,71411,Varanus,prasinus,60,7,0,0,0,7,6,0,0,6,0,0,19,27,0,25,,9,10,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,
25771,,0,14472,,0,5752,UF,H,71411,Varanus,prasinus,9,1,0,0,0,1,1,0,0,1,0,0,3,4,0,4,,1,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,
25772,,0,14472,,0,5752,UF,H,71411,Varanus,prasinus,10,1,0,0,0,1,1,0,0,1,0,0,4,4,0,4,,2,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,
25778,,0,14472,,0,5752,UF,H,71411,Varanus,prasinus,13,2,0,0,0,2,1,0,0,1,0,0,3,6,0,5,,3,9,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,
25779,,0,14472,,0,5752,UF,H,71411,Varanus,prasinus,10,1,0,0,0,1,1,0,0,1,0,0,3,5,0,4,,1,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,
25780,,0,14472,,0,5752,UF,H,71411,Varanus,prasinus,9,1,0,0,0,1,1,0,0,1,0,0,3,4,0,4,,1,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,
25781,,0,14472,,0,5752,UF,H,71411,Varanus,prasinus,9,1,0,0,0,1,1,0,0,1,0,0,3,4,0,4,,1,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,
,,,22157,,0,10659,uf,herp,101840,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43075,,0,22157,,0,10659,uf,herp,101840,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22160,,0,10661,uf,herp,101843,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43084,,0,22160,,0,10661,uf,herp,101843,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,10897,,0,4478,UF,H,27911,Eleutherodactylus,johnstonei,38,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,0,4,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,
16440,,0,10897,,0,4478,UF,H,27911,Eleutherodactylus,johnstonei,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
16441,,0,10897,,0,4478,UF,H,27911,Eleutherodactylus,johnstonei,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,
26401,,0,10897,,0,4478,UF,H,27911,Eleutherodactylus,johnstonei,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,
,,,19150,,0,9162,uf,herp,64645,Gyrinophilus,porphyriticus,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
36205,,0,19150,,0,9162,uf,herp,64645,Gyrinophilus,porphyriticus,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
36206,,0,19150,,0,9162,uf,herp,64645,Gyrinophilus,porphyriticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,10900,,0,4479,UF,H,24198,Eleutherodactylus,karlschmidti,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,
16444,,0,10900,,0,4479,UF,H,24198,Eleutherodactylus,karlschmidti,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,
16446,,0,10900,,0,4479,UF,H,24198,Eleutherodactylus,karlschmidti,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
,,,10901,,0,4480,UF,H,65783,Gastrotheca,peruana,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
16448,,0,10901,,0,4480,UF,H,65783,Gastrotheca,peruana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
32030,,0,10901,,0,4480,UF,H,65783,Gastrotheca,peruana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,14486,,0,5762,UF,H,2900-18,Anolis,carolinensis,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
25824,,0,14486,,0,5762,UF,H,2900-18,Anolis,carolinensis,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
25825,,0,14486,,0,5762,UF,H,2900-18,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
25823,,0,14486,,0,5762,UF,H,2900-18,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19096,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36086,,0,19096,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36087,,0,19096,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,14489,,0,5763,UF,H,2900-19,Anolis,carolinensis,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
25828,,0,14489,,0,5763,UF,H,2900-19,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25829,,0,14489,,0,5763,UF,H,2900-19,Anolis,carolinensis,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
25830,,0,14489,,0,5763,UF,H,2900-19,Anolis,carolinensis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19099,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,13,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36096,,0,19099,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36090,,0,19099,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36091,,0,19099,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36092,,0,19099,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36094,,0,19099,,0,8956,uf,herp,126295,Lyriocephalus,scutatus,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,0,3,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19101,,0,8958,uf,herp,19906,Sitana,ponticeriana,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36097,36101,0,19101,,0,8958,uf,herp,19906,Sitana,ponticeriana,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36098,36101,0,19101,,0,8958,uf,herp,19906,Sitana,ponticeriana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36099,36101,0,19101,,0,8958,uf,herp,19906,Sitana,ponticeriana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36100,36101,0,19101,,0,8958,uf,herp,19906,Sitana,ponticeriana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36101,,4,19101,,0,8958,uf,herp,19906,Sitana,ponticeriana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19102,,0,8958,uf,herp,19906,Sitana,ponticeriana,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36102,,0,19102,,0,8958,uf,herp,19906,Sitana,ponticeriana,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36103,,0,19102,,0,8958,uf,herp,19906,Sitana,ponticeriana,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19103,,0,8911,uf,herp,84151,Ceratophora,stoddartii,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36106,,1,19103,,0,8911,uf,herp,84151,Ceratophora,stoddartii,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36108,36106,0,19103,,0,8911,uf,herp,84151,Ceratophora,stoddartii,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,,13984,,0,5575,UF,H,62022,Rhinoderma,darwinii,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
25059,,0,13984,,0,5575,UF,H,62022,Rhinoderma,darwinii,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
25060,,0,13984,,0,5575,UF,H,62022,Rhinoderma,darwinii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25061,,0,13984,,0,5575,UF,H,62022,Rhinoderma,darwinii,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,19106,,0,8959,uf,herp,19920,Draco,dussumieri,6,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,
36110,,0,19106,,0,8959,uf,herp,19920,Draco,dussumieri,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,
36111,,0,19106,,0,8959,uf,herp,19920,Draco,dussumieri,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
,,,22299,,0,10759,uf,herp,21461,Alligator,mississippiensis,9,0,0,0,0,0,0,0,0,0,0,0,4,5,0,2,,0,6,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,Overt graphic needs
43459,43453,0,22299,,0,10759,uf,herp,21461,Alligator,mississippiensis,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Overt graphic needs
43453,,1,22299,,0,10759,uf,herp,21461,Alligator,mississippiensis,4,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Overt graphic needs
,,,19108,,0,8959,uf,herp,19920,Draco,dussumieri,8,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
36112,,3,19108,,0,8959,uf,herp,19920,Draco,dussumieri,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
36113,36112,0,19108,,0,8959,uf,herp,19920,Draco,dussumieri,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
36114,36112,0,19108,,0,8959,uf,herp,19920,Draco,dussumieri,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36115,36112,0,19108,,0,8959,uf,herp,19920,Draco,dussumieri,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,8869,,0,3509,UF,H,93190,Atelopus,oxyrhynchus,45,0,0,0,0,0,8,0,0,5,3,0,6,10,0,6,,8,9,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,8,0,2,0,
11362,,0,8869,,0,3509,UF,H,93190,Atelopus,oxyrhynchus,6,0,0,0,0,0,3,0,0,2,1,0,2,3,0,2,,3,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,2,0,
11363,,0,8869,,0,3509,UF,H,93190,Atelopus,oxyrhynchus,7,0,0,0,0,0,3,0,0,2,1,0,2,4,0,2,,3,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,0,2,0,
11370,,0,8869,,0,3509,UF,H,93190,Atelopus,oxyrhynchus,32,0,0,0,0,0,2,0,0,1,1,0,2,3,0,2,,2,5,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,4,0,2,0,
,,,8870,,0,3510,UF,H,3997-2,Anaxyrus,fowleri,52,0,0,0,0,0,7,0,0,3,0,4,4,14,0,4,Articulated 3D model,8,9,1,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,5,0,2,0,
11369,,0,8870,,0,3510,UF,H,3997-2,Anaxyrus,fowleri,38,0,0,0,0,0,2,0,0,1,0,1,1,4,0,1,Articulated 3D model,3,5,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,
11365,,0,8870,,0,3510,UF,H,3997-2,Anaxyrus,fowleri,6,0,0,0,0,0,2,0,0,1,0,1,1,5,0,1,,2,4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,
11366,,0,8870,,0,3510,UF,H,3997-2,Anaxyrus,fowleri,8,0,0,0,0,0,3,0,0,1,0,2,2,5,0,2,,3,7,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,4,0,2,0,
,,,8871,,0,3511,UF,H, 124269,Anaxyrus,quercicus,38,2,0,0,2,0,2,0,0,2,0,0,0,9,0,0,,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,
11376,,0,8871,,0,3511,UF,H, 124269,Anaxyrus,quercicus,31,1,0,0,1,0,1,0,0,1,0,0,0,3,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,
11372,,0,8871,,0,3511,UF,H, 124269,Anaxyrus,quercicus,5,1,0,0,1,0,1,0,0,1,0,0,0,4,0,0,,0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,
11373,,0,8871,,0,3511,UF,H, 124269,Anaxyrus,quercicus,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,
,,,8872,,0,3512,UF,H,3170-1,Anaxyrus,terrestris,42,0,0,0,0,0,6,0,0,6,0,0,3,12,0,4,,4,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,1,0,
11377,,0,8872,,0,3512,UF,H,3170-1,Anaxyrus,terrestris,32,0,0,0,0,0,2,0,0,2,0,0,1,4,0,2,,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,
11374,,0,8872,,0,3512,UF,H,3170-1,Anaxyrus,terrestris,6,0,0,0,0,0,2,0,0,2,0,0,1,5,0,1,,1,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,
11375,,0,8872,,0,3512,UF,H,3170-1,Anaxyrus,terrestris,4,0,0,0,0,0,2,0,0,2,0,0,1,3,0,1,,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,
,,,8873,,0,3513,UF,H,104862,Peltophryne,guentheri,42,0,0,0,0,0,6,0,0,6,0,0,6,16,0,6,,6,6,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,4,0,1,0,
11379,,0,8873,,0,3513,UF,H,104862,Peltophryne,guentheri,6,0,0,0,0,0,2,0,0,2,0,0,2,6,0,2,,2,5,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,1,0,
11380,,0,8873,,0,3513,UF,H,104862,Peltophryne,guentheri,5,0,0,0,0,0,2,0,0,2,0,0,2,5,0,2,,2,4,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,0,
11381,,0,8873,,0,3513,UF,H,104862,Peltophryne,guentheri,31,0,0,0,0,0,2,0,0,2,0,0,2,5,0,2,,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,
,,,19399,,0,9188,uf,herp,97274,Notophthalmus,meridionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36718,,0,19399,,0,9188,uf,herp,97274,Notophthalmus,meridionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
