providerManagedID,derivedFromProviderManagedID,IDOfContainingCollection,derivedFromIDOfContainingCollection,dcterms:identifier,doi,media_group_title,locationCreated,captureDevice,dc:creator,ms:scanningTechnician,fundingAttribution,specimen_id,associatedSpecimenReference,coreid,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_external_genus,specimen_species,media_group_views,specimen_views,total_downloads,research_downloads,non_research_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
49566,,25330,, ark:/87602/m4/M49566,,"CT scan of MCZ:Ich:6254, Heterandria attenuata","Harvard University, Museum of Comparative Zoology",Bruker Skyscan 1173,Matt Gage <matthewgage@fas.harvard.edu>,Matt Gage,oVert,12182,924d9165-f587-46e6-becb-049ade35b5f9,mcz:ich:6254,MCZ,Ich,6254,Heterandria,,attenuata,6,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49678,,25357,, ark:/87602/m4/M49678,,"CT scan of MCZ:Ich:50210, Microthrissa congica","Harvard University, Museum of Comparative Zoology",Bruker Skyscan 1173,Matt Gage <matthewgage@fas.harvard.edu>,Matt Gage,oVert,12186,b4cea57b-b0b9-4c07-82a9-31b8a40fedc7,mcz:ich:50210,MCZ,Ich,50210,Microthrissa,,congica,7,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49679,,25358,, ark:/87602/m4/M49679,,"CT scan of MCZ:Ich:65759, Promyllantor purpureus","Harvard University, Museum of Comparative Zoology",Bruker Skyscan 1173,Matt Gage <matthewgage@fas.harvard.edu>,Matt Gage,oVert,12188,3b43f9aa-4428-4792-a17b-63cd4cf97111,mcz:ich:65759,MCZ,Ich,65759,Promyllantor,,purpureus,5,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49755,,25401,, ark:/87602/m4/M49755,,"CT scan of MCZ:Ich:11106, Pnictes asphyxiatus","Harvard University, Museum of Comparative Zoology",Bruker Skyscan 1173,Matt Gage <matthewgage@fas.harvard.edu>,Matt Gage,oVert,12181,2c2b37ed-2132-490d-a085-c156c005e1aa,mcz:ich:11106,MCZ,Ich,11106,Pnictes,,asphyxiatus,5,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49803,,25422,, ark:/87602/m4/M49803,,"CT scan of MCZ:Ich:3011, Procottus jeittelesii","Harvard University, Museum of Comparative Zoology",Bruker Skyscan 1173,Matt Gage <matthewgage@fas.harvard.edu>,Matt Gage,oVert,12187,164cce68-39be-4559-aa1a-5b8e62d1730d,mcz:ich:3011,MCZ,Ich,3011,Procottus,,jeittelesii,5,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49804,,25423,, ark:/87602/m4/M49804,,"CT scan of MCZ:Ich:152956, Haplochromis victoriae ","Harvard University, Museum of Comparative Zoology",Bruker Skyscan 1173,Matt Gage <matthewgage@fas.harvard.edu>,Matt Gage,oVert,12183,40df64d0-6fa3-449e-8505-22b98c2a78fd,mcz:ich:152956,MCZ,Ich,152956,Haplochromis,,victoriae,5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49808,,25425,, ark:/87602/m4/M49808,,Whole body scan,Karel F. Liem Bioimaging facility,Bruker Skyscan 1173,Abbey Dias <diasas@whitman.edu>,,NSF TCN oVert,12697,9202f0be-427d-4eeb-9e7e-09b0d3d85fbe,urn:catalog:uta:uta-r:8932,uta,uta-r,8932,Sceloporus,,teapensis,4,6,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49812,,25427,, ark:/87602/m4/M49812,,Whole body scan,Karel F. Liem Bioimaging facility,Bruker Skyscan 1173,Abbey Dias <diasas@whitman.edu>,,NSF TCN oVert,12699,e4db988c-b5ce-486c-82ac-f2da4f3afa8f,urn:catalog:uta:uta-r:23972,uta,uta-r,23972,Sceloporus,,grammicus,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49813,,25428,, ark:/87602/m4/M49813,,Whole body scan,Karel F. Liem Bioimaging facility,Bruker Skyscan 1173,Abbey Dias <diasas@whitman.edu>,,NSF TCN oVert,12700,8202b9e4-ef6a-49b5-9c00-cd279d8ef224,urn:catalog:uta:uta-r:9123,uta,uta-r,9123,Sceloporus,,merriami,7,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49873,,25451,, ark:/87602/m4/M49873,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12237,626cc03f-8661-4676-8c7c-9eb45c03aaf1,urn:catalog:cas:herp:104290,cas,herp,104290,Rana,,leithii,0,9,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49874,,25452,, ark:/87602/m4/M49874,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12807,3300ddd8-fe9b-453a-a648-253179a17430,urn:catalog:cas:sua:10477,cas,sua,10477,Eleutherodactylus,,anomalus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49875,,25453,, ark:/87602/m4/M49875,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12809,d2a90e81-9c7a-4d99-af27-8feabafaf778,urn:catalog:cas:sua:11270,cas,sua,11270,Telmatobius,,hauthali,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49876,,25454,, ark:/87602/m4/M49876,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12818,08d33eff-542f-4f12-aca6-3cb24171d3f1,urn:catalog:cas:sua:11446,cas,sua,11446,Edalorhina,,perezi,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49877,,25455,, ark:/87602/m4/M49877,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12811,f32d20f4-78f4-4597-b80f-e391f5a908be,urn:catalog:cas:sua:11451,cas,sua,11451,Eleutherodactylus,,sulcatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49878,,25456,, ark:/87602/m4/M49878,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12810,8b413a1a-c538-4dfa-a603-8f423bd43a63,urn:catalog:cas:sua:11456,cas,sua,11456,Eleutherodactylus,,ornatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49879,,25457,, ark:/87602/m4/M49879,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12812,d2410789-5b25-458e-a116-a0a175865cc0,urn:catalog:cas:sua:11752,cas,sua,11752,Crossodactylus,,gaudichaudii,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49880,,25458,, ark:/87602/m4/M49880,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12813,307ca968-d1fd-4880-8f93-8310f5b482d3,urn:catalog:cas:sua:11764,cas,sua,11764,Hylodes,,perplicatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49881,,25459,, ark:/87602/m4/M49881,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12718,8b11248a-b39f-4a58-9637-6a3a032cde6c,urn:catalog:cas:herp:119532,cas,herp,119532,Strabomantis,,bufoniformis,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49883,,25461,, ark:/87602/m4/M49883,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12719,eb02f2e6-a942-4bf4-97a4-9347c5c6689d,urn:catalog:cas:herp:119580,cas,herp,119580,Eleutherodactylus,,eunaster,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49886,,25462,, ark:/87602/m4/M49886,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12720,7df88dd4-2fdf-427c-9753-a360fa14a817,urn:catalog:cas:herp:121263,cas,herp,121263,Limnodynastes,,convexiusculus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49887,,25463,, ark:/87602/m4/M49887,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12721,07c98b5a-8af4-4a78-ac2d-50bead4259bb,urn:catalog:cas:herp:125439,cas,herp,125439,Nectophrynoides,,tornieri,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49888,,25464,, ark:/87602/m4/M49888,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12722,545333cf-a52b-4f4d-9f3e-567ccc406f0d,urn:catalog:cas:herp:131222,cas,herp,131222,Xenopus,,laevis,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49889,,25465,, ark:/87602/m4/M49889,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12723,aeb1da37-a18f-4433-9a3e-2f6adcce1e76,urn:catalog:cas:herp:152217,cas,herp,152217,Telmatobius,,marmoratus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49890,,25466,, ark:/87602/m4/M49890,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12724,14b8b4a8-607c-47dc-8ad1-e5a72d2cec08,urn:catalog:cas:herp:152778,cas,herp,152778,Xenopus,,borealis,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49891,,25467,, ark:/87602/m4/M49891,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12725,4ef592cf-2f50-4279-89e7-901624d47ccb,urn:catalog:cas:herp:155669,cas,herp,155669,Xenopus,,muelleri,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49892,,25468,, ark:/87602/m4/M49892,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12726,1e331eb9-20a6-49b9-b82e-85dc2cb2fd73,urn:catalog:cas:herp:156290,cas,herp,156290,Hyperolius,,semidiscus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49893,,25469,, ark:/87602/m4/M49893,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12727,2791444c-0c33-4e63-aff6-15481c5310bb,urn:catalog:cas:herp:156449,cas,herp,156449,Hadromophryne,,natalensis,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49894,,25470,, ark:/87602/m4/M49894,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12728,69ca972b-ee16-4d33-8cd1-49cb7bdca72e,urn:catalog:cas:herp:156914,cas,herp,156914,Boophis,,tephraeomystax,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49895,,25471,, ark:/87602/m4/M49895,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12823,bd50530e-9694-45f8-bce1-9d3b9f02bfe3,urn:catalog:cas:sua:15722,cas,sua,15722,Ramanella,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49896,,25472,, ark:/87602/m4/M49896,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12730,530dee05-387a-4c55-b490-2d50b9b17302,urn:catalog:cas:herp:160540,cas,herp,160540,Xenopus,,laevis,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49897,,25473,, ark:/87602/m4/M49897,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12731,797e298e-1004-4d24-8b13-ea85aa28ef21,urn:catalog:cas:herp:160666,cas,herp,160666,Xenopus,,laevis,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49898,,25474,, ark:/87602/m4/M49898,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12732,b1546ba2-e028-42ae-b2f7-fccea04bb48d,urn:catalog:cas:herp:162678,cas,herp,162678,Werneria,,preussi,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49899,,25475,, ark:/87602/m4/M49899,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",11773,517285ac-9bd3-4e15-bb3d-6b6c80e9a8d6,urn:catalog:cas:herp:168627,cas,herp,168627,Petropedetes,,martiensseni,0,13,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49900,,25476,, ark:/87602/m4/M49900,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",11551,1805b533-b451-49f5-95d6-a9bd7f99a31d,urn:catalog:cas:herp:168679,cas,herp,168679,Hoplophryne,,rogersi,0,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49901,,25477,, ark:/87602/m4/M49901,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12733,f94a57c1-1b97-46f2-bd5b-49c870cd50ce,urn:catalog:cas:herp:170535,cas,herp,170535,Aphantophryne,,sabini,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49902,,25478,, ark:/87602/m4/M49902,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12805,a9c2a347-fa2e-41de-a631-9167a4e475bc,urn:catalog:cas:sua:18268,cas,sua,18268,Xenopus,,victorianus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49903,,25479,, ark:/87602/m4/M49903,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12735,8f5be4b3-8f84-40bf-8d98-dfccfc36c41f,urn:catalog:cas:herp:184286,cas,herp,184286,Hyperolius,,pusillus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49904,,25480,, ark:/87602/m4/M49904,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12736,889d0173-3558-4c99-96d2-300d4379f2e7,urn:catalog:cas:herp:194560,cas,herp,194560,Oreolalax,,pingii,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49905,,25481,, ark:/87602/m4/M49905,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12737,15db614b-2f62-4715-b7ed-4f90c6bb4053,urn:catalog:cas:herp:196527,cas,herp,196527,Breviceps,,poweri,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49906,,25482,, ark:/87602/m4/M49906,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",10153,79e6500a-a730-48e5-995a-4b01c0508051,urn:catalog:cas:herp:196702,cas,herp,196702,Kassinula,Kassinula,wittei,0,25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49907,,25483,, ark:/87602/m4/M49907,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12738,f8f020b2-4a64-4e4b-9eb7-a07656fc3f0d,urn:catalog:cas:herp:199304,cas,herp,199304,Phrynobatrachus,,africanus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49908,,25484,, ark:/87602/m4/M49908,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12739,4ffc4ce7-309b-4f8f-8aee-4ba19e6d0096,urn:catalog:cas:herp:199307,cas,herp,199307,Phrynobatrachus,,africanus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49909,,25485,, ark:/87602/m4/M49909,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12740,79bb9fec-b8f1-43bc-b607-1dcdda05a1e9,urn:catalog:cas:herp:200152,cas,herp,200152,Cacosternum,,nanum,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49910,,25486,, ark:/87602/m4/M49910,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12741,b0b5a87f-ef67-48a5-9753-b6208bbd77e5,urn:catalog:cas:herp:201363,cas,herp,201363,Xenopus,,wittei,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49911,,25487,, ark:/87602/m4/M49911,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12742,eeaf1457-1361-4684-bd91-db50d29a27fb,urn:catalog:cas:herp:201444,cas,herp,201444,Xenopus,,vestitus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49912,,25488,, ark:/87602/m4/M49912,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12743,66b0ea44-bca2-421b-9870-8b8d2135a2c1,urn:catalog:cas:herp:202204,cas,herp,202204,Hylarana,,albolabris,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49913,,25489,, ark:/87602/m4/M49913,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12744,f4ea93bd-6c4a-446d-af57-d8236ae1e52f,urn:catalog:cas:herp:207759,cas,herp,207759,Xenopus,,calcaratus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49914,,25490,, ark:/87602/m4/M49914,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",11776,e55253c1-1d62-48b4-bd78-bd0a4224d569,urn:catalog:cas:herp:207765,cas,herp,207765,Xenopus,,allofraseri,0,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49915,,25491,, ark:/87602/m4/M49915,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",10059,ad346506-5b8d-44a4-9437-c782bd66f82b,urn:catalog:cas:herp:214840,cas,herp,214840,Hylarana,Hylarana,galamensis,0,12,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49916,,25492,, ark:/87602/m4/M49916,,,UF Nanoscale Research Facility,GE V|tome|xm240 CT Scanner,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVertTCN, NSF DBI1701714",12745,2b8446e8-93d4-421e-8a12-15a9202abf9b,urn:catalog:cas:herp:217695,cas,herp,217695,Pelophylax,,ridibundus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
